,Entity,Year,Deaths %,CO2 Emissions,CO2 Emissions Per Cap,Food Emissions,Total GHG,Consumption of Ozone,Shared CO2 Emissions,Transport
1642,Nicaragua,2008,12.21956416960554,4365500,0.7703,47398514.400000006,44150000.0,3.9,0.01,1500000.0
1643,Nicaragua,2009,11.928837798428493,4445091,0.7737,47312138.8,44010000.0,8.6,0.01,1500000.0
1644,Nicaragua,2010,11.65351607367311,4467845,0.7671,48016165.6,44850000.0,7.5,0.01,1600000.0
1645,Nicaragua,2011,11.4403972414538,4805903,0.8141,16012377.5,16970000.0,5.41,0.01,1700000.0
1646,Nicaragua,2012,11.2590420526136,4546103,0.7599,16198165.199999996,16980000.0,11.87,0.01,1800000.0
1647,Nicaragua,2013,11.06662283084164,4616400,0.7615,17257352.0,18040000.0,3.56,0.01,1800000.0
1648,Nicaragua,2014,10.86922421623648,4756114,0.7743,17982759.5,19250000.0,5.4,0.01,2000000.0
1649,Niger,2000,16.173861005855162,693915,0.0612,23508264.2,27290000.0,40.9,0.0,300000.0
1650,Niger,2001,16.16829932288456,652799,0.0556,19134607.5,22510000.0,44.7,0.0,400000.0
1651,Niger,2002,16.35053413588163,695719,0.0571,19875472.2,23430000.0,42.4,0.0,400000.0
1652,Niger,2003,16.352854037657412,754479,0.0597,20575823.9,24230000.0,39.7,0.0,400000.0
1653,Niger,2004,16.37145038691521,809246,0.0617,21340077.4,25200000.0,38.5,0.0,400000.0
1654,Niger,2005,16.6219323148546,708628,0.052,22100561.4,26060000.0,29.5,0.0,400000.0
1655,Niger,2006,16.72889349827488,687524,0.0486,22870329.5,27040000.0,30.0,0.0,400000.0
1656,Niger,2007,16.6575402642083,715992,0.0488,23724630.2,28310000.0,20.4,0.0,500000.0
1657,Niger,2008,16.61172498369969,801972,0.0526,24601601.4,29520000.0,18.9,0.0,500000.0
1658,Niger,2009,16.63206785295407,961487,0.0607,25446252.9,31020000.0,17.65,0.0,700000.0
1659,Niger,2010,16.59706107079636,1170164,0.0711,26111391.3,32430000.0,16.0,0.0,800000.0
1660,Niger,2011,16.74495757399507,1322299,0.0773,24992603.4,32740000.000000004,15.92,0.0,800000.0
1661,Niger,2012,16.801206905761028,1754420,0.0986,26133574.8,35230000.0,15.33,0.01,1000000.0
1662,Niger,2013,16.98063911308803,1890920,0.1022,27318296.0,37040000.0,14.61,0.01,1100000.0
1663,Niger,2014,17.043961346411578,2074633,0.1078,28484118.3,39290000.0,14.32,0.01,1200000.0
1664,Nigeria,1990,14.410223301186582,38857279,0.4081,270090986.40000004,386460000.0,934.0,0.17,11800000.0
1665,Nigeria,1991,14.24654234866041,41929195,0.4293,274895641.9,396630000.0,1046.6,0.18,15300000.0
1666,Nigeria,1992,14.24736188908292,46265317,0.4619,277319139.0,408760000.0,1095.4,0.2,18700000.0
1667,Nigeria,1993,14.18048035427925,44814164,0.4364,279141892.0,408700000.0,2152.9,0.2,16100000.000000002
1668,Nigeria,1994,14.089622554919428,34934724,0.3318,279718244.79999995,407340000.0,1946.7,0.15,12900000.0
1669,Nigeria,1995,13.94554016542159,33416744,0.3096,283227162.0,401940000.0,1714.4,0.14,14900000.0
1670,Nigeria,1996,13.786803726306902,36788593,0.3324,299523704.4,413830000.0,5111.1,0.15,17100000.0
1671,Nigeria,1997,13.84174208727312,41008773,0.3614,297731448.2,404550000.0,5503.0,0.17,21900000.0
1672,Nigeria,1998,13.766310421396518,37745961,0.3245,284724122.2,396360000.0,5476.1,0.16,18000000.0
1673,Nigeria,1999,13.68926552056372,39586895,0.3319,288861857.7,387400000.0,4970.5,0.16,19600000.0
1674,Nigeria,2000,13.59144895679044,78823114,0.6446,289870663.70000005,384810000.0,4810.9,0.31,21900000.0
1675,Nigeria,2001,13.40772317219882,86718724,0.6916,281674155.0,350290000.0,4310.3,0.34,26600000.0
1676,Nigeria,2002,13.27917379920132,94303640,0.7333,281061275.2,354200000.0,3933.3,0.36,27600000.0
1677,Nigeria,2003,13.01897760945258,100008039,0.7582,288403649.9,361860000.0,3119.8,0.37,29100000.0
1678,Nigeria,2004,12.80368302880938,98685312,0.7293,289469225.8,364380000.0,2533.6,0.34,29600000.0
1679,Nigeria,2005,12.65949203775357,105757809,0.7616,289259464.70000005,382160000.0,497.6,0.36,28700000.0
1680,Nigeria,2006,12.69899998129118,97808933,0.6862,287223881.3,401690000.0,489.8,0.32,24100000.0
1681,Nigeria,2007,12.58513596823773,94269806,0.6442,285111557.0,399660000.0,113.5,0.3,21000000.0
1682,Nigeria,2008,12.49831020693412,94772175,0.6307,289519842.1,403260000.0,312.7,0.3,25200000.0
1683,Nigeria,2009,12.49268356629799,74885064,0.4852,287730832.2,383360000.0,336.5,0.24,23500000.0
1684,Nigeria,2010,12.51659452218949,112314215,0.7086,292702129.4,404250000.0,368.4,0.34,27800000.0
1685,Nigeria,2011,12.58970397709854,129568735,0.7959,306983311.1,430360000.0,402.32,0.38,24900000.0
1686,Nigeria,2012,12.73969586326027,116330752,0.6956,310850440.7,432320000.0,453.4,0.33,25600000.0
1687,Nigeria,2013,12.837921001194369,122098213,0.7108,312645531.1,455670000.0,334.46,0.35,44300000.0
1688,North Korea,1991,25.57280488508813,117227150,5.6881,32195782.2,168020000.0,192.0,0.5,4200000.0
1689,North Korea,1995,17.27537751499679,81260564,3.7169,29499734.8,123770000.0,1329.0,0.35,2500000.0
1690,North Korea,1996,19.07992618586971,71638252,3.2396,28726403.8,111720000.0,1509.0,0.3,2000000.0
1691,North Korea,1997,18.96909010955953,65158403,2.9173,29275309.8,104170000.0,1552.0,0.27,1100000.0
1692,North Korea,1998,18.75869375436951,58769493,2.6077,28301584.5,95480000.0,1545.5,0.24,2100000.0
1693,North Korea,1999,18.439979551249262,64099575,2.8199,29308357.0,99600000.0,1501.0,0.26,900000.0
1694,North Korea,2000,18.530426320695963,69164938,3.0165,29542590.8,102960000.0,1127.1,0.27,1700000.0
1695,North Korea,2001,18.43871214664457,71664474,3.0979,30256195.1,105880000.0,2405.7,0.28,1600000.0
1696,North Korea,2002,18.34595219401586,68641603,2.941,30474379.8,101830000.0,2326.3,0.26,1600000.0
1697,North Korea,2003,24.90014876179979,70138024,2.9792,30896913.7,103160000.0,2172.6,0.26,1500000.0
1698,North Korea,2004,24.76428996063096,71721172,3.022,32089023.7,105420000.0,2206.2,0.25,1500000.0
1699,North Korea,2005,24.62305681406286,74919525,3.1342,31849232.3,107670000.0,283.2,0.25,1300000.0
1700,North Korea,2006,24.49579970330658,76172160,3.1666,32017308.6,111910000.0,24.5,0.25,1000000.0
1701,North Korea,2007,24.30248992321542,63478435,2.6243,32240722.9,99430000.0,138.2,0.2,1200000.0
1702,North Korea,2008,24.30560099776501,70329490,2.893,32448074.0,107720000.0,91.2,0.22,1200000.0
1703,North Korea,2009,24.157859755664425,53566587,2.1928,32841438.8,91460000.0,89.0,0.17,1300000.0
1704,North Korea,2010,24.03788962657142,50022807,2.0377,32256704.300000004,88010000.0,94.1,0.15,1300000.0
1705,North Korea,2011,23.94162935399032,36185883,1.4666,32899683.1,74220000.0,90.04,0.1,1300000.0
1706,North Korea,2012,23.826633722254257,37565141,1.5147,32087909.4,75520000.0,88.96,0.11,1300000.0
1707,North Korea,2013,23.79667419556904,27013627,1.0836,31852599.5,64900000.00000001,90.56,0.08,1400000.0
1708,North Korea,2014,23.70264533115975,30545472,1.219,32266486.0,69350000.0,79.37,0.09,1300000.0
1709,North Macedonia,1991,17.68654727494851,10035016,5.0344,2858407.2,12600000.0,12.0,0.04,800000.0
1710,North Macedonia,1994,17.766141641638413,10534000,5.3156,3174287.2,11590000.0,246.0,0.05,900000.0
1711,North Macedonia,1995,17.748883326854088,10636592,5.3632,3067177.2,11170000.0,601.5,0.05,900000.0
1712,North Macedonia,1996,17.73018228285995,11684496,5.8733,3090572.9000000004,12740000.0,558.4,0.05,1700000.0
1713,North Macedonia,1997,17.67704222719397,10577968,5.2901,2834879.8,11550000.0,537.1,0.04,1500000.0
1714,North Macedonia,1998,17.50822475909096,12571184,6.2479,2792926.1,12350000.0,79.4,0.05,1000000.0
1715,North Macedonia,1999,17.28569798324153,11666176,5.7628,2598821.4,11420000.0,220.4,0.05,1100000.0
1716,North Macedonia,2000,16.98677329905197,11995936,5.8953,2838672.5,11090000.0,77.9,0.05,1000000.0
1717,North Macedonia,2001,16.61936146133036,11926320,5.8381,2628326.9,13150000.0,77.0,0.05,900000.0
1718,North Macedonia,2002,16.44425803354679,10867424,5.304,2555469.3,12480000.0,43.2,0.04,1000000.0
1719,North Macedonia,2003,16.09388751438969,11226496,5.4672,2538360.0,13380000.0,55.3,0.04,1000000.0
1720,North Macedonia,2004,15.74955550940887,11105584,5.3988,2723710.0,13160000.0,13.6,0.04,1000000.0
1721,North Macedonia,2005,15.56573421541985,11178864,5.4259,2710720.0,13560000.0,13.7,0.04,1000000.0
1722,North Macedonia,2006,15.407137567278028,10834448,5.2515,2712458.5,12360000.0,9.1,0.04,1000000.0
1723,North Macedonia,2007,15.31699826838139,9383504,4.5432,2744381.4,12830000.0,1.2,0.03,1200000.0
1724,North Macedonia,2008,15.14580959611876,9295568,4.4965,2668463.5,12590000.0,2.0,0.03,1200000.0
1725,North Macedonia,2009,14.97938748867852,8592080,4.1527,2495780.0,11910000.0,2.29,0.03,1300000.0
1726,North Macedonia,2010,14.813350536377673,8500480,4.1051,2516578.5,11730000.0,1.3,0.03,1300000.0
1727,North Macedonia,2011,14.58784896491668,9196640,4.4375,2613404.6,12660000.0,0.9,0.03,1400000.0
1728,North Macedonia,2012,14.34070344230969,8734976,4.2111,2587515.8,12170000.0,0.74,0.02,1400000.0
1729,North Macedonia,2013,13.9808388278526,7771344,3.7433,2459315.4,11290000.0,0.72,0.02,1500000.0
1730,North Macedonia,2014,13.77234479739692,7459904,3.5903,2440920.0,10780000.0,0.57,0.02,1600000.0
1731,Norway,1990,3.717498877530781,35098000,8.2636,17968183.1,30630000.0,2195.4,0.15,10000000.0
1732,Norway,1991,3.58204728413518,33540000,7.8558,18456559.4,28080000.0,1454.5,0.14,10200000.0
1733,Norway,1992,3.4514669970848497,34468000,8.0295,18081146.6,28620000.0,845.6,0.15,10400000.0
1734,Norway,1993,3.3452735951408803,36008000,8.3414,18342644.8,30400000.0,554.5,0.16,11000000.0
1735,Norway,1994,3.23147725917816,37914000,8.7327,18984915.4,31960000.0,267.0,0.17,10800000.0
1736,Norway,1995,3.16621698876274,38522000,8.8212,19234279.2,31290000.0,92.7,0.16,11500000.0
1737,Norway,1996,3.08835600232076,41594000,9.4678,20121072.7,32200000.000000004,71.4,0.17,12000000.0
1738,Norway,1997,3.01939583353372,41756000,9.4465,20548588.3,33760000.0,68.4,0.17,12200000.0
1739,Norway,1998,2.9644835231416,41885000,9.4177,20744641.8,35400000.0,51.4,0.17,12700000.0
1740,Norway,1999,2.88495852043449,42646000,9.5319,20345360.3,37290000.0,1.5,0.17,12900000.0
1741,Norway,2000,2.8078280450045403,42171000,9.3726,19755867.3,31940000.0,18.3,0.17,12100000.0
1742,Norway,2001,2.67454352584323,43537000,9.6254,19103875.4,25600000.0,0.4,0.17,12300000.0
1743,Norway,2002,2.49154485339476,42623000,9.3759,19642959.8,25060000.0,-41.8,0.16,12300000.0
1744,Norway,2003,2.2799890486100702,44012000,9.6304,19339357.2,27050000.0,-55.8,0.16,12600000.0
1745,Norway,2004,2.06744440411642,44357000,9.6466,20569862.6,27530000.0,-84.3,0.15,13000000.0
1746,Norway,2005,1.9564854226504,43382000,9.365,20544884.8,26270000.0,-7.1,0.15,13100000.0
1747,Norway,2006,1.88822380551948,43972000,9.4098,19506408.9,25300000.0,-207.5,0.14,13700000.0
1748,Norway,2007,1.87131551858465,45714000,9.6864,19521780.9,25830000.0,-46.7,0.15,14300000.0
1749,Norway,2008,1.82747808932992,44837000,9.3978,19647283.7,24450000.0,15.6,0.14,13900000.0
1750,Norway,2009,1.80720854272053,43268000,8.964,17912317.099999998,23800000.0,-5.1,0.14,13600000.0
1751,Norway,2010,1.77018540034413,45697000,9.3529,17959892.799999997,26530000.0,1.7,0.14,14400000.0
1752,Norway,2011,1.71977388904053,44817000,9.057,17910609.099999998,25840000.0,-0.16,0.13,14500000.0
1753,Norway,2012,1.65471383745195,44342000,8.8441,18573992.0,24990000.0,0.0,0.13,14500000.0
1754,Norway,2013,1.53912094207404,44639000,8.7881,18109429.1,24150000.0,0.0,0.13,14100000.0
1755,Oman,1991,16.29722553725454,11594826,6.1226,4259960.0,19150000.0,0.0,0.05,1800000.0
1756,Oman,1992,15.949223126180808,11892658,5.9965,4435830.0,18170000.0,451.9,0.05,2000000.0
1757,Oman,1993,15.61601073863556,13224754,6.3823,4696740.0,17490000.0,427.7,0.06,2100000.0
1758,Oman,1994,15.45102361121064,15054073,7.0071,4369290.0,17370000.0,413.8,0.07,2100000.0
1759,Oman,1995,15.38949425709196,15719100,7.1312,4647160.0,19330000.0,262.3,0.07,2200000.0
1760,Oman,1996,15.38109002870312,14883763,6.6545,4824760.0,19660000.0,296.3,0.06,2300000.0
1761,Oman,1997,15.38917053066314,15247872,6.7776,5339360.0,21290000.0,278.9,0.06,2400000.0
1762,Oman,1998,15.40484914520901,16300798,7.2388,4962230.0,21530000.0,290.9,0.07,2500000.0
1763,Oman,1999,15.427414134567949,20556572,9.1164,5148670.0,24860000.0,288.1,0.08,2500000.0
1764,Oman,2000,15.40776164462096,21535572,9.4955,5156400.0,27070000.0,315.0,0.09,2600000.0
1765,Oman,2001,15.311053211676429,20106774,8.7613,5580700.0,29850000.0,229.5,0.08,2900000.0
1766,Oman,2002,15.19879598642038,25234870,10.8079,5618690.0,31520000.0,201.5,0.1,2800000.0
1767,Oman,2003,15.12019950970078,32027533,13.4222,6237550.0,32250000.0,152.2,0.12,3000000.0
1768,Oman,2004,15.010960781173347,27592451,11.2828,6392740.0,32080000.0,118.7,0.1,3200000.0
1769,Oman,2005,14.973581217260673,29467403,11.7341,7906800.0,32500000.0,74.1,0.1,3700000.0
1770,Oman,2006,14.877527258069753,39046693,15.13,8448600.0,42370000.0,58.0,0.13,4100000.0
1771,Oman,2007,14.63390702673411,43969601,16.5476,8917960.0,46110000.0,29.6,0.14,6200000.0
1772,Oman,2008,14.48286965802684,42110056,15.3074,9640800.0,44890000.0,33.2,0.13,7300000.0
1773,Oman,2009,14.19312645479948,40653914,14.1347,9807270.0,48170000.0,32.1,0.13,7400000.0
1774,Oman,2010,14.149835330713987,46915050,15.4253,10133500.0,52260000.0,32.2,0.14,8199999.999999999
1775,Oman,2011,14.122321469487838,53475839,16.4485,11782500.0,58500000.0,34.82,0.16,9500000.0
1776,Oman,2012,14.20604653131596,58968114,16.8575,11134800.0,65030000.0,54.95,0.17,10800000.0
1777,Oman,2013,14.20764453227319,61277989,16.2765,12291900.0,68000000.0,28.87,0.17,11900000.0
1778,Oman,2014,14.251802567648008,60676369,15.0664,12786100.0,71740000.0,20.37,0.17,12400000.0
1779,Pakistan,1990,17.69552928583763,67827369,0.6301,155236512.9,180120000.0,1455.8,0.3,13800000.0
1780,Pakistan,1991,17.763995149237193,67477105,0.6091,156510533.29999998,181000000.0,1795.0,0.29,14300000.0
1781,Pakistan,1992,17.755154461948468,72014921,0.6322,157746363.9,190290000.0,1786.0,0.32,16100000.000000002
1782,Pakistan,1993,17.70975125117483,77175721,0.6591,163717944.8,200100000.0,2284.4,0.34,18400000.0
1783,Pakistan,1994,17.73653506063461,84018296,0.698,165454211.79999998,206770000.0,2447.7,0.37,19500000.0
1784,Pakistan,1995,17.84438697208985,83614359,0.6755,169338096.5,217150000.0,2770.9,0.36,20200000.0
1785,Pakistan,1996,17.88858801414228,93538964,0.7345,174969453.7,224210000.0,2254.3,0.39,22800000.0
1786,Pakistan,1997,17.8568541664338,93788159,0.7156,177800141.20000002,231170000.0,2088.1,0.39,23300000.0
1787,Pakistan,1998,17.785611344116102,96740735,0.7174,181142540.6,234990000.0,1349.6,0.4,24600000.0
1788,Pakistan,1999,17.7926917901997,99389325,0.717,185525465.8,247550000.0,2038.1,0.41,25900000.0
1789,Pakistan,2000,17.884474863751628,105419768,0.7406,187052523.8,249660000.0,2599.4,0.42,25600000.0
1790,Pakistan,2001,17.9127098932568,107126423,0.7339,188060211.1,251870000.0,2412.7,0.42,25500000.0
1791,Pakistan,2002,17.84505053048924,112903875,0.755,191676280.8,258290000.00000003,2347.2,0.43,25900000.0
1792,Pakistan,2003,17.77465121972278,117490988,0.7674,199286005.5,266230000.00000003,1786.3,0.43,27100000.0
1793,Pakistan,2004,17.72409918734811,129959785,0.8295,205402100.4,283060000.0,1578.6,0.45,29300000.0
1794,Pakistan,2005,17.061362202541382,134756587,0.8406,209589324.9,291300000.0,606.8,0.46,27200000.0
1795,Pakistan,2006,17.68566300238398,143726406,0.8763,221580355.9,312190000.0,733.3,0.47,27600000.0
1796,Pakistan,2007,17.66523305106558,155845590,0.9287,229761230.0,328950000.0,354.0,0.49,33200000.000000004
1797,Pakistan,2008,17.69779472632471,155356299,0.9051,236122065.2,331940000.0,356.9,0.48,32200000.000000004
1798,Pakistan,2009,17.639402325436958,155220768,0.8843,241671797.5,342300000.0,245.3,0.49,32700000.000000004
1799,Pakistan,2010,17.514362744165172,154145307,0.8591,238162962.6,336910000.0,255.0,0.46,33400000.0
1800,Pakistan,2011,17.52318696661696,154659589,0.8436,248990721.0,352210000.0,276.05,0.45,35000000.0
1801,Pakistan,2012,17.492465808464218,153876181,0.8216,249747046.2,356030000.0,326.23,0.44,35800000.0
1802,Pakistan,2013,17.55240633660872,150450706,0.7866,260402580.3,366540000.0,247.02,0.43,36600000.0
1803,Pakistan,2014,17.49241095678481,156243128,0.8,269853828.29999995,379950000.0,239.79,0.44,39100000.0
1804,Panama,1990,8.34272164661303,2631999,1.0652,14822766.6,16890000.0,269.6,0.01,1300000.0
1805,Panama,1991,8.06333693819455,3104491,1.2304,14899924.3,17360000.0,403.9,0.01,1300000.0
1806,Panama,1992,7.8948468970943,4112287,1.5964,15040375.3,18000000.0,188.3,0.02,1400000.0
1807,Panama,1993,7.71506165012989,3784946,1.4394,15095769.5,18250000.0,375.4,0.02,1500000.0
1808,Panama,1994,7.46820784851914,4177258,1.5563,15189626.9,18620000.0,268.6,0.02,1600000.0
1809,Panama,1995,7.31852667416699,3652970,1.3334,15246347.7,18830000.0,440.1,0.02,1700000.0
1810,Panama,1996,7.2067398840734,4446773,1.5902,15049099.8,18560000.0,355.2,0.02,1800000.0
1811,Panama,1997,7.16756606525844,4630072,1.6224,14833898.6,18470000.0,370.6,0.02,1900000.0
1812,Panama,1998,6.993557441202309,5900714,2.0261,15086850.3,19550000.0,361.3,0.02,2200000.0
1813,Panama,1999,6.85644179090713,5622234,1.8922,14967238.4,18670000.0,313.6,0.02,2300000.0
1814,Panama,2000,6.6439240773541295,5728391,1.8904,15025982.5,18820000.0,261.0,0.02,2300000.0
1815,Panama,2001,6.61448815450822,6953090,2.2505,15679307.7,20650000.0,192.7,0.03,2200000.0
1816,Panama,2002,6.54163256861732,5821097,1.8484,16007981.0,20150000.0,204.7,0.02,2400000.0
1817,Panama,2003,6.5375164325154405,6090004,1.8978,16396586.4,20730000.0,184.7,0.02,2500000.0
1818,Panama,2004,6.400725619173291,5710970,1.7468,15940018.3,20550000.0,152.5,0.02,2600000.0
1819,Panama,2005,6.29149943231257,6971338,2.0934,15871655.3,22020000.0,113.3,0.02,2900000.0
1820,Panama,2006,6.13289680447295,7524040,2.2184,15926306.9,21920000.0,64.8,0.02,3000000.0
1821,Panama,2007,5.93349050600461,7349627,2.1281,15734572.0,21690000.0,43.5,0.02,2800000.0
1822,Panama,2008,5.71965708520188,7334595,2.0859,15844943.8,21800000.0,40.2,0.02,3100000.0
1823,Panama,2009,5.5462909100163404,8460693,2.3638,16056215.2,23500000.0,25.0,0.03,3400000.0
1824,Panama,2010,5.44558384465735,9072099,2.4905,16100740.2,24280000.0,24.6,0.03,3500000.0
1825,Panama,2011,5.425507190746099,9952930,2.6853,14857968.1,25360000.0,23.89,0.03,3600000.0
1826,Panama,2012,5.39318628114805,9768100,2.5906,15032557.8,26320000.0,32.77,0.03,3700000.0
1827,Panama,2013,5.36139094984632,10513283,2.7411,15090062.3,26610000.0,21.37,0.03,3700000.0
1828,Panama,2014,5.2799857780585695,10855411,2.7825,14815572.6,27030000.0,19.22,0.03,3900000.0
1829,Paraguay,1991,13.48441695277775,2103445,0.4853,101005249.7,104660000.0,0.0,0.01,1500000.0
1830,Paraguay,1992,13.44669018846625,2579939,0.5804,101692049.2,103970000.0,240.0,0.01,1800000.0
1831,Paraguay,1993,13.31757220828163,2914101,0.6397,103344023.6,104220000.0,190.5,0.01,2300000.0
1832,Paraguay,1994,13.18709377843362,3404286,0.7296,104456803.5,104270000.0,221.0,0.01,2600000.0
1833,Paraguay,1995,12.95875302316148,3937149,0.8242,106084020.5,106210000.0,212.8,0.02,2900000.0
1834,Paraguay,1996,12.67573503167979,3718801,0.7609,102991889.8,102280000.0,182.0,0.02,3000000.0
1835,Paraguay,1997,12.24148706628332,4127971,0.8259,103727539.6,103520000.0,245.9,0.02,3300000.0
1836,Paraguay,1998,12.01138098467039,4383911,0.8583,103584889.0,103810000.0,113.8,0.02,3500000.0
1837,Paraguay,1999,11.78807655399676,4375923,0.8389,105775540.0,107000000.0,369.8,0.02,3500000.0
1838,Paraguay,2000,11.48118185366844,3606132,0.6774,102654503.4,102440000.0,175.5,0.01,2800000.0
1839,Paraguay,2001,11.168969180055427,3695507,0.6808,106571698.0,110010000.0,138.5,0.01,3000000.0
1840,Paraguay,2002,10.94099183141531,3857264,0.6973,108271300.0,112460000.0,105.5,0.01,3200000.0
1841,Paraguay,2003,10.76131024883048,4031488,0.7157,108097662.1,112250000.0,101.1,0.01,3400000.0
1842,Paraguay,2004,10.528540633549287,4061307,0.7087,106150484.6,109480000.0,145.1,0.01,3400000.0
1843,Paraguay,2005,10.50111971458453,3779891,0.649,107457551.8,111390000.0,266.9,0.01,3100000.0
1844,Paraguay,2006,10.35881735330842,3908692,0.661,164532344.5,166320000.0,111.7,0.01,3200000.0
1845,Paraguay,2007,10.15472694480354,4041562,0.6738,168134569.7,170400000.0,27.1,0.01,3500000.0
1846,Paraguay,2008,9.91653105487356,4277954,0.7035,166481146.6,166960000.0,39.0,0.01,3700000.0
1847,Paraguay,2009,9.75216504219771,4531500,0.7352,169419859.4,169050000.0,25.9,0.01,3800000.0
1848,Paraguay,2010,9.515845502954209,5021793,0.8037,172824833.89999998,171920000.0,20.9,0.02,4300000.0
1849,Paraguay,2011,9.11973831634871,5198721,0.8208,185613737.5,187710000.0,16.82,0.02,4500000.0
1850,Paraguay,2012,8.67318626948967,5173286,0.8056,186871379.1,189600000.0,29.33,0.01,4600000.0
1851,Paraguay,2013,8.24908409234521,5172147,0.7945,189667983.9,193560000.0,16.46,0.01,4600000.0
1852,Paraguay,2014,7.78306661304141,5458230,0.8271,189249933.9,192970000.0,17.83,0.02,4800000.0
1853,Peru,1990,12.00380259194652,21400795,0.9696,116622077.5,88520000.0,892.9,0.09,7100000.0
1854,Peru,1991,10.76277645629629,20757895,0.9217,116680474.7,87200000.0,708.8,0.09,6400000.0
1855,Peru,1992,11.127634061209733,20985784,0.9137,117210968.1,88140000.0,296.9,0.09,6900000.0
1856,Peru,1993,10.84895552374301,23884757,1.0204,118163360.3,89240000.0,297.6,0.1,7100000.0
